Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,1.0657696845139633,1.0986168742179871,33.420411006617904,12.5,0.1707269825154929,0.07407407407407407
2,1.0237806157149312,1.1055312395095824,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
3,0.9918602266683552,1.116410939693451,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
4,0.9659380416352105,1.1302479660511018,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
5,0.9469961656833426,1.1455769407749177,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
6,0.9343503011302363,1.161183066368103,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
7,0.9233358017581419,1.176205449104309,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
8,0.9153976823958182,1.1778058683872223,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
9,0.9174234468624785,1.179362223148346,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
10,0.9130605590376681,1.1811991798877717,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
11,0.9159194144697906,1.1827799594402313,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
12,0.9116809384736511,1.1845881831645966,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
13,0.9106521143222586,1.186466510295868,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
14,0.9124333235878799,1.1866502964496612,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
15,0.9140179964161185,1.18683136343956,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
16,0.9129510508606361,1.1870212769508361,33.333333333333336,12.5,0.16666666666666666,0.07407407407407407
